3189	Rovers reject third Ferguson bid  Blackburn have rejected a third bid from Rangers for Scotland captain Barry Ferguson, BBC Sport has learnt.  It is thought Blackburn want £6m for the midfielder but chief executive John Williams has confirmed the club are still "in dialogue" with Rangers. The 26-year-old has already handed in a transfer request at Ewood Park as he seeks a return to Ibrox. But the clubs have been unable to reach agreement over a fee for Ferguson, who moved to Lancashire in 2003 for £6.5m. On Thursday Rangers said they would not be increasing their offer of £4m.  Blackburn have said all along that they want £6m for the midfielder and Williams has rejected proposals from Rangers over a player-swap deal. Williams said: "We are in dialogue with Glasgow Rangers but we have no agreement." The negotiations will have to be concluded by midnight on Monday, when the winter transfer window shuts. Williams conceded any deal for Ferguson was looking "unlikely" before the close of the transfer window but Rangers still had a chance to seal the deal. "We have no comment to make other than we have not got an agreement with Glasgow Rangers," he added. "The way things are looking, I think it is unlikely we are going to. "The ball is in their court but we have not got an offer that is acceptable at this moment." It is understood that Blackburn accepted a £5m offer for Ferguson from Everton at the weekend. But the player is determined to return to Scotland and rejected a move to Goodison Park. Ferguson did not play in the FA Cup win over Colchester on Saturday despite recovering from a groin injury with Rovers boss Mark Hughes claiming it had been an "emotional and difficult time" for the player. 	sport
2213	Lib Dems target the student vote  Students can decide the fate of MPs in some seats at the next election, Liberal Democrat leader Charles Kennedy has claimed.  The party says the votes of students can win it 27 new seats at the poll. The figures assume all students will vote in their university town. In fact, some may vote where the parents live. The Lib Dems say scrapping university fees wins them student support. But the Tories would also end fees and Labour says both would cap people's ambitions.  The Lib Dems have named the 14 seats where there are enough students to take the Lib Dems from second place to beat Labour, and the 13 where they could go from second to beat the Tories. Launching his campaign to win students' votes at the London School of Economics, Mr Kennedy urged students to "make their mark". He underlined Lib Dem plans to scrap university fees and reintroduce maintenance grants of up to £2,000. He said: "Top-up fees put students off university, especially those from a poorer background. "And is it really right that so many young people are starting out in life with mortgage-style debts hanging round their necks?" Mr Kennedy also said students want action on the environment and see the Iraq war, which his party opposed, as a defining issue.  Labour has pushed through plans to let universities charge fees of up to £3,000 a year, with the poorest students eligible for non-repayable support of up to £3,000. Ahead of Mr Kennedy's launch, a Labour spokesperson said: "Like the Tories, the Liberal Democrats would restrict access to higher education and put a cap on aspiration, closing the door to students with good grades and restricting their life ambitions. "They are committed to abandoning Labour's targets of getting 50% of 18 to 30-year-olds going into higher education and under Lib Dem plans students would even have to study near home." The Conservatives say they would abolish university tuition fees and instead offer large student loans at commercial rates of interest.  They say the Lib Dem policy would leave universities wholly dependent for their income on the "goodwill" of the chancellor.  Shadow education secretary Tim Collins is on Thursday setting out a new scheme of vocational grants for 14 to 16-year-olds to tackle what he says are "crippling skills shortages". The Lib Dem analysis of the difference students could make to its election chances is based on all students being registered to vote near their university, not in their home towns. Although the expected 5 May election would be during term time, students can vote by post. The Electoral Commission and National Union of Students are worried students in halls of residence can find it hard to register to vote. Some hall wardens are reluctant to register students because of data protection fears - but students can get themselves registered. If the election is on 5 May, voters need to register by 11 March.    - The seats where the Lib Dems say student votes can swing the election for them are: Bristol West, Cardiff Central, Leeds North West, Cambridge, Manchester Gorton, Sheffield Central, Oxford East, Newcastle-upon-Tyne Central, Liverpool Riverside, Holborn and St Pancras, Oldham East and Saddleworth, Manchester Withington, Islington South and Finsbury, Birmingham Yardley, Surrey South West, Taunton, Orpington, Haltemprice and Howden, Eastbourne, Isle of Wight, Dorset West, Bournemouth East, Wells, Canterbury, Cities of London and Westminster, Bournemouth West, Westmorland and Lonsdale. 	politics
1093	Godzilla gets Hollywood fame star  Movie monster Godzilla has received a star on Hollywood's Walk of Fame, honouring both his 50th birthday and the launch of his 28th film.  An actor dressed as the giant creature breathed smoke over photographers on Monday as Godzilla received the 2,271st star on Hollywood Boulevard. "Godzilla should thank you for this historical and monumental star," said Final Wars producer Shogo Tomiyama. "But unfortunately, he cannot speak English," he added. Hollywood's honorary mayor, Johnny Grant, said: "I do hereby proclaim this Godzilla Day in Hollywood.  "He's loose, he's wild, and I'm getting the hell out of here," he added. The premiere of Godzilla: Final Wars at Grauman's Chinese Theatre followed the ceremony on Hollywood Boulevard. The monster was joined by co-stars including Japanese pop star and actor Masahiro Matsuoka. Director Ryuhei Kitamura said it may not be Godzilla's final outing, as it has been billed. "That's what the producers say. But the producer's a liar," he said. "[Godzilla's] been working for the last 50 years. So, I think Godzilla just deserves a vacation." And producer Shogo Tomiyama added: "So long as Godzilla can fascinate people, I believe he will be resurrected by new generations of filmmakers in the future." Godzilla first appeared in 1954 as a prehistoric lizard woken by atomic bomb tests. 	entertainment
2073	No to Royal succession shake-up  A Labour peer has withdrawn proposals to give female members of the Royal Family the same rights as males.  The legislation would have ended the right of male heirs with older sisters to succeed to the Crown. It would also have torn up ancient legislation banning heirs to the throne marrying Roman Catholics. But the government refused to back Lord Dubs' Succession to the Crown Bill, saying it was too complex and raised too many constitutional issues.  The Lord Chancellor, Lord Falconer, agreed the 1701 Act of Settlement, which governs the succession, was discriminatory but added that "for all practical purposes its effects are limited".  The changes proposed by Lord Dubs were a "complex and controversial undertaking raising major constitutional issues", he said. Lord Falconer said there were 22 members of the Royal Family in the line of succession after the Prince of Wales - all of who were eligible to succeed and had been unaffected by the act. "It is not a simple matter that can be tinkered with lightly. While we wish to remove all forms of discrimination... this isn't the proper form," he added.  He did not rule out change in the future but said if Lord Dubs' private member's bill was passed by peers, he would urge MPs to oppose it in the Commons. Lord Dubs agreed to withdraw his bill after its second reading in the House of Lords, but urged the government to think again at a later stage. "We cannot forever say we don't want to change things because it is too difficult," he told peers. During the debate, the Labour peer and former minister said: "The monarchy should symbolise the values of this country. "What we don't want is a situation where the values of the country have moved on and the monarchy is centuries behind the times. "We are surely all opposed to discrimination on the grounds of gender and we are surely also opposed to discrimination against Catholics." But opponents of the bill, including Tory Lord Campbell of Alloway and the Bishop of Winchester, the Rt Rev Michael Scott-Joynt, said it would separate the state from both the Church of England and the Christian faith. Such a "secular" state would be markedly "less tolerant", Rt Rev Scott-Joynt argued. 	politics
231	Venezuela reviews foreign deals  Venezuela is to review all foreign investment in its mining industries in an effort to strengthen its indigenous industrial output.  President Hugo Chavez has ordered all existing contracts with foreign firms to be examined to see if they provide maximum benefits to the country. The review will cover production of gold, aluminium and iron ore although it excludes the country's oil sector. Chavez has sought to extend the state's role in all sectors of the economy.  The left-wing president is conducting a controversial review of land ownership in the country while also seeking to create a state-run telecoms firm to compete with foreign-owned businesses.  He has argued that major economic reforms are vital to improve the lives of Venezuela's poorest citizens. Announcing the review of raw material production, minister Victor Alvarez said the government would seek to transfer technology, training capability and content from projects with foreign partners. "We are defending our national sovereignty over the use of our national resources which must serve the endogenous development of the nation," Mr Alvarez said. "For this reason we are reviewing all memorandums of understanding, all letters of intent, all agreements that have been signed, all contracts, to check which of these comply with these directives. "Everything, absolutely everything, has to be reviewed."  Venezuela has previously assured foreign companies with operations in the mineral rich country that it respects existing contracts. However, the government insisted that it needed to develop its own industrial infrastructure in order to create new jobs and lessen its reliance on foreign partners. "If we don't do this, we are just going to carry on being slaves, suppliers of raw materials, all our lives and we will never develop our own productive capacity," Mr Alvarez added. Companies from the United States, Canada, France and Switzerland all have substantial investments in Venezuela's mining sector. 	business
4206	Row brewing over peer-to-peer ads  Music download networks are proving popular not just with an audience of youngsters keen to take advantage of free music but with advertisers equally keen to reach out to a captive audience.  The debate over the legitimacy of file-sharing networks rages on as the music industry continues its threats to close the services down for good. Meanwhile the millions of downloaders are proving both an advertiser's dream come true and a branding nightmare. Paul Myers, chief executive of Wippit - a peer to peer service which provides paid-for music downloads - believes it is time advertisers stopped providing 'oxygen' for companies that support illegal downloading. "You may be surprised to know that current advertisers on the most popular peer to peer service eDonkey who now steadfastly support copyright theft with real cash money include Nat West, Vodafone, O2, First Direct, NTL, and Renault," he said in an open letter to the British Phonographic Industry last month.  He urged people to follow his lead and 'dump' brands associated with companies such as eDonkey. The BPI is equally quick to condemn established brands becoming bedfellows with peer to peer networks. 'Networks like eDonkey, Kazaa and Grokster facilitate illegal filesharing. The BPI strongly believes that any reputable company should look carefully at the support they are giving these networks through their advertising revenue," it said in a statement. "Illegal file-sharers steal millions of pounds worth of music through these services. We are sure that the companies advertising on them would not put up with theft on such a scale from their own businesses," it said. But the issue is often more complicated for advertisers, said Mark Mulligan, a music analyst with Jupiter Research. "This has been a problem for a long time, ever since the days of Napster," he told the BBC News website.  The reality is that the millions of downloaders represent a very attractive audience. "Advertisers probably pay a lot less for putting ads here than on more respected sites and they are reaching the perfect target audience," he said. "If you put the legality issues aside, not to advertise here would mean missing out on a valuable audience," he added. Meanwhile companies contacted by the BBC News website insist that they were not directly aware of where their ads have been appearing. OneTel adverts were spotted on eDonkey this week and its response was typical. "We have investigated this matter and believe that one of our affiliate partners has placed this advert without our knowledge. It is not our policy to advertise through peer-to-peer networks," read a statement from the discount phone firm. It has requested the advert be removed immediately, said a spokeswoman. Similarly telecommunications firm NTL blames its media buying agency which places adverts with third party networks featuring thousands of sites. Since the matter was brought to its attention last month, the agency has strict instructions to make sure ads do not appear on such sites, a spokesman told the BBC News website.  However Mr Mulligan was not entirely convinced by these explanations. While smaller brands might not necessarily be aware of where the money they allocate to online advertising actually ends, this is no excuse for well-known brands, he said. "I would be surprised if these brands didn't have the know-how to prevent this happening," he said. At the moment eDonkey is enjoying the benefits of having some very well-known faces advert on its network. "Many big brands have leveraged the opportunity, including perhaps two of the biggest brands in the world - Senator John Kerry and President George W. Bush," said chief executive Sam Yagan. There are some distinct advantages of advertising on such a network, he thinks. "Peer-to-peer clients offer big brands a unique opportunity to engage with their customers where they're most comfortable: at their desks interacting with their favourite digital media," he said. 	tech
1122	Dance music not dead says Fatboy  DJ Norman Cook - aka Fatboy Slim - has said that dance music is not dead, but has admitted it is currently going through a "fallow patch".  The commercial failure of the latest albums by Britain's two biggest dance acts - Fatboy Slim's Palookaville and The Prodigy's Always Outnumbered Never Outgunned - has been coupled with the closure of many "superclubs," and the folding of three dance music magazines. Last month the Brit Awards announced they would no longer be awarding a Best Dance Act prize, with the Brits committee announcing that "dance music is no longer where it's happening in music." These developments lead some to suggest that dance was finished as a popular music genre. Cook acknowledged that much change in the dance world in the four years since his last album, Halfway Between The Gutter And The Stars, but he stressed this did not mean the dance scene was permanently over. "Every week when I was making the album, I was reading articles about the demise of dance music - and obviously that affects you somewhat," he told BBC World Service's The Ticket programme. "I personally don't believe it's either dead or going to die, but it's going through a bit of a fallow patch. "So I think, consciously or subconsciously, reading every week that dance music was dead I would think 'right, scrub that track then'."  Although his album sales in the UK are down - Palookaville stayed in the UK top 75 for just three weeks - Cook has achieved recent global success with his beach parties. And event on Brighton sea front in 2002 attracted 250,000, people, while a later one in Rio achieved a crowd of 360,000. The DVD of the Rio set was the biggest seller of that year.  "With a crowd that big, if the weather's nice, the atmosphere before I even go is so good that about halfway through the first record I think 'I've got them'," Cook said. "I'm always really really nervous before the big ones - they had to give me Valium before Rio, because two hours before I was literally just pacing the floor. "For some reason, especially now I've got a reputation for it, the atmosphere and the joie de vivre that's already going on means all I have to do is play 'up' records." He promised more such parties in more locations around the world - despite problems after the Brighton event, which ended in chaos with many revellers finding themselves stranded as transport ground to a halt. One man also died of a heart attack, and a woman fell to her death during the free party. "We're having to widen our horizons from just beaches, because there's landlocked countries that want to get involved," Cook said. "We're doing Rio at the carnival, at the Maracana, and Sao Paolo - our new gig is famous football stadiums."  The DJ admitted, however, that his massive worldwide success had a downside, with intense media interest in his personal life. In particular, he said he had struggled to cope with tabloid intrusion during the temporary break-up of his marriage to Radio One presenter Zoe Ball, after she was linked with DJ Dan Peppe.  "The tabloid thing has been difficult at times," Cook said. "Especially the me-and-Zoe-Gate - it's quite scary." He said that he had been "determined" that what had happened with Ball did not affect the album. "At first I was doing deliberately jolly tunes so that people wouldn't think I was depressed," he explained. "Then I thought, 'that's not right'." And he highlighted a bizarre coincidence - that one song written before they split had turned out to have a great deal more meaning than intended. "I said to Zoe, 'I did this track called My Masochistic Baby Went And Left Me, do you mind if it's on the album?'" he recalled. "She said, 'yeah, it's hilarious, because your masochistic baby did leave you'." Cook also added that he had some ways of coping with the intense paparazzi pressure, which accumulates at the end of the private road he lives on - where Paul McCartney is a neighbour. "It's almost like prisoners rattling the bars with their mugs," Cook explained. "If there's a pap at the end of the road, everyone knocks on each other's doors - Paul comes round, and we warn him, because we don't know who they're after." 	entertainment
16	China keeps tight rein on credit  China's efforts to stop the economy from overheating by clamping down on credit will continue into 2005, state media report.  The curbs were introduced earlier this year to ward off the risk that rapid expansion might lead to soaring prices. There were also fears that too much stress might be placed on the fragile banking system. Growth in China remains at a breakneck 9.1%, and corporate investment is growing at more than 25% a year. The breakneck pace of economic expansion has kept growth above 9% for more than a year. Rapid tooling-up of China's manufacturing sector means a massive demand for energy - one of the factors which has kept world oil prices sky-high for most of this year. In theory, the government has a 7% growth target, but continues to insist that the overshoot does not mean a "hard landing" in the shape of an overbalancing economy. A low exchange rate - China's yuan is pegged to a rate of 8.28 to the dollar, which seems to be in relentless decline - means Chinese exports are cheap on world markets. China has thus far resisted international pressure to break the link or at least to shift the level of its peg. To some extent, the credit controls do seem to be taking effect. Industrial output grew 15.7% in the year to October, down from 23% in February, and inflation slowed to 4.3% - although retail sales are still booming. 	business
489	Criminal probe on Citigroup deals  Traders at US banking giant Citigroup are facing a criminal investigation in Germany over a controversial bond deal.  The deal saw the sale of 11bn euros ($14.4bn; £7.6bn) of government bonds in a few minutes on 2 August, with 4bn euros-worth then bought back later. The move was widely criticised at the time, and now the German regulator has said it has found evidence of possible market manipulation. Citigroup said it would continue to co-operate fully with the authorities. "We are disappointed that the BaFin has referred to the prosecutor the question of whether action should be brought against individuals involved," Citigroup said. If the traders are found guilty, they could face a five-year jail term or a fine, Reuters reported BaFin as saying. However, under German criminal law, prosecutors cannot pursue Citigroup itself.  Germany's financial watchdog BaFin told BBC News it had now transferred the investigation to the public prosecutor. "I can confirm that BaFin has passed through the case to the public prosecutor," a BaFin spokeswoman said. "It is now a criminal investigation." "We found clues of possible market manipulation," the spokeswoman said, which included signs of linked bond trading ahead of the main trades on 2 August. "Germany's Securities Trading Act says that if BaFin finds such clues, it has to put the case in the hands of the prosecutor." Regulatory investigations are still going on in France, the UK and elsewhere. Some Citigroup operations elsewhere in the world came under regulatory criticism in 2004. Its private banking operation in Japan was closed down by regulators in Tokyo after an "aggressive sales culture" led the bank to flout anti-money laundering rules. 	business
2140	UK helps raped Rwandan women  Britain is to give a £4m grant to help women survivors of the Rwandan genocide who were raped and often deliberately infected with HIV/Aids.  An estimated 25,000 girls and women were raped during the 1994 genocide. About 800,000 Tutsis and moderate Hutus were killed by Hutu militias after the assassination of an ethnic Hutu leader. The five-year Department for International Development funding will enable more survivors to have access to anti-retroviral treatment.  The plight of the infected women was overshadowed for a long time. It was overshadowed by Rwanda's emergence from the 100 days of slaughter, during which time the mass killings took place, and the women's fate was largely a taboo subject. But many of the women were widowed and they now not only have their own children to care for but, in many cases, orphans too.  As the women die, the number of Rwanda's orphans rises. Until recently, very few of the women have had access to anti-retroviral treatment. That is now starting to change. This funding is intended to make anti-retrovirals and other care available for some 2,500 women. Mary Kayitesi Blewitt, founder of the Survivors Fund (SURF), one of the organisations through which the funds are being channelled, said it was a recognition, before it was too late, that the survivors should be a priority for help. 	politics
2174	Escaped prisoner report ordered  First Minister Jack McConnell has ordered a report on the decision to allow a paranoid schizophrenic knife attacker to go on a visit unguarded.  Michael Ferguson, 36, escaped after being allowed out of the high-security Carstairs unit. The SNP's Nicola Sturgeon has demanded to know who was responsible for signing off the leave. The Scottish Executive said ministers would be notified but it would "not be common practice" to sign approval. An executive spokesman said the health department and the state hospital itself would work together on preparing the report. Ministerial responsibility for Carstairs rests with Rhona Brankin, the deputy health minister. Ms Brankin said: "The first minister has called for a review of what has happened, we need to talk to the state hospital and we need to reflect on this." Ms Sturgeon has written to Mr McConnell asking for clarification on the move to allow the prisoner out. She said questions must be answered about his escape, if the public is to be reassured about safety. Police are still searching for Ferguson, who failed to return after a trip to East Kilbride on Monday.  The Scottish National Party's parliamentary leader argued that under the law, authorisation of Ferguson's leave of absence would have come directly from ministers. She said: "The Scottish Executive seemed to indicate yesterday that the escape of Mr Ferguson was a matter for Carstairs. "However, my understanding is that, under the mental health legislation, the decision to grant this patient - and any restricted patient - leave of absence, would have required direct and specific authorisation by Scottish ministers." She added: "I have written to the first minister today asking for confirmation of that fact. I have also asked him to confirm which minister would routinely take decisions of this nature and what information they are based on. "This is not an attempt to apportion blame, but to ensure a better understanding of the decision making process in such important and sensitive cases."  Police said Ferguson posed a danger to the public. BBC Scotland political correspondent Glenn Campbell said the first minister had ordered an urgent report into the situation. He said: "We understand from the executive that in this case no individual minister signed off the approval for Michael Ferguson to be released unescorted from Carstairs. "The executive concedes that it is up to Scottish ministers, they have a legal responsibility for approving this sort of leave, but they say routinely it is specialised officials that make that decision and simply inform ministers that they have taken it. "But at that stage presumably ministers can ask hard questions and can ask for reassurances that the patient is not a serious danger to the public or that any risk has been minimised." Scottish Conservative leader, David McLetchie, said earlier it was "almost beyond belief that this has been allowed to happen".  The executive spokeswoman said the recommendation for leave was agreed by a psychiatric advisor "in conjunction with officials on behalf of ministers". She said: "Ministers were told of that, notified of it, but it would not be common practice for them to sign it off. "They do have statutory responsibility, but the common practice has been that people who work with the patient and have the best knowledge about risk would make that decision." Ferguson, who slashed a man in a doctors' surgery in Coatbridge in 1994, had been out to see his fianc&#233;e Annabella Holmes, 47, whom he met when she was a patient at the high security complex in South Lanarkshire. He is described as being 5ft 9ins tall, slim, with blond hair, blue eyes and a fair complexion. Ferguson was wearing a black jacket, grey jeans, black jumper and black shoes when he was last seen. He has multiple fading tattoos on his left hand and a very faded tear tattoo under his left eye. Ms Holmes is not missing but there have been no sightings of Ferguson since Monday. Strathclyde Police asked anyone who spots Ferguson to contact Sergeant Keith McDonald on  . 	politics
4383	Mobile music challenges 'iPod age'  Nokia and Microsoft have agreed a deal to work on delivery of music to handsets, while Sony Ericsson has unveiled its phone Walkman and Motorola is working on an iTunes phone.  Can mobile phones replace the MP3 player in your pocket? The music download market has been growing steadily since record firms embraced digital distribution. Ease of use, relative low price and increased access to broadband has helped drive the phenomenal growth of MP3 players.  Full-length music downloads on mobile phones have not taken off so quickly - held back by technical challenges as well as issues over music availability. But the mobile music industry is confident that the days of dedicated MP3 players are numbered.  Gilles Babinet, chief executive of mobile music firm Musiwave, said: "Music downloads on mobiles have the potential to be the biggest-ever medium for music."  Musiwave provides downloading infrastructure for the mobile phone market and Mr Babinet said the industry was enjoying "definite momentum." But there are hurdles to overcome. Mobile phones offer limited storage for music - certainly nothing to rival Apple's 60GB iPod. But the first mobile phones with hard disk players will be on the market soon and the current generation of mobiles using flash technology can store up to one gigabyte of music - enough for 250 songs. "We are working in the hard disk area and we will be bringing out exciting devices," Jonas Guest, vice president for entertainment at Nokia, told the BBC News website. But will mobiles become mere storage devices? "One of the problems we could have is that mobiles are used just for storage and playback while PCs are used for downloading," said Mr Babinet  "We don't want people to cast aside their PCs - we want mobile users to hook up into the existing ecosystems," explained Mr Guest. "You must enable people to transfer music from a PC to a handset and vice versa."  One of the key elements of the Nokia and Microsoft deal is the agreed ability to transfer songs between a handset and a PC. Microsoft will adopt open standards allowing music to cross boundaries for the first time. Songs can be downloaded on PC or mobile and transferred between the platforms. "The line between online and wireless is going to blur," predicted Ted Cohen, senior vice president of digital development and distribution at EMI. He said: "The market is more regional in its maturity. In Asia it is beyond belief. "The majority of our digital revenues in Asia comes from mobiles. In North America it is fixed line while there is equilibrium in Europe."  EMI currently offers its entire 200,000 download catalogue for use by both by PCs and mobile phones. Mr Cohen said: "It's going to be just as important to connect through 3G or wireless as it is through your PC. "We want music to be a continuum." The seamless experience of mobiles and PC downloads is approaching, he predicted. Mr Babinet said the mobile phone had a number of advantages over PCs which would see it become the focus for music downloading in the future. "Getting music from your PC onto a device is not an easy experience. You have to switch the PC on, load the operating system, load the program, buy the music, download the music, and then transfer the music. "All of these steps can be done in one step on a mobile phone." He said the mobile phone's billing system would make it easier for teenagers to embrace downloads, because pre-paid cards were already accepted by the age group.  "Certainly, we have a problem with battery, memory and bandwidth. But it's not about the current status. It's about the potential. "You will have all of your music on your mobile." All three men said that the social interaction of mobile music would drive the market. Mr Cohen said: "I can send you the song and it is either billed to me or I send it to you and if you listen to it and want to keep, it is billed to you. "It's a social phenomenon." Mr Babinet said: "Today you use radio and TV to discover music. Tomorrow you will discover and consume music via one device - the mobile." 	tech
4140	Players sought for $1m prize  UK gamers are getting a chance to take part in a $1m tournament thanks to one of the country's top teams.  The Four-Kings clan is staging a Pop Idol type competition to find new members who can take on the world's best in the lucrative tournament. Four-Kings hopes the open qualifiers will turn up gamers good enough to beat all comers at the Painkiller game. Top players also get a contract with the Four-Kings team which will pay travelling expenses for the contest.  UK gamers have until 12 November to register their interest in taking part and can sign up via the Four-Kings, Jolt.co.uk and Painkiller tournament websites. Philip Wride, who co-manages the Four-Kings team, said online qualifiers will be held from 16-28 November to find the best eight players of the Painkiller game. He said the clan was running the contest because Four-Kings does not currently have any players that excel at Painkiller. These eight players will be brought together in London on 3-5 December for the Bloodline Tournament that will find the best two players.  The event will be filmed and the final cut made available online for others to watch. The movie is being put together by Simon Bysshe who has shot many other films about pro-gaming that have been widely shared online. Said Mr Bysshe: "Painkiller is a new game and the opportunity is there for a new player to step up." Painkiller has been described as a game that adds a few modern touches, such as improved graphics, to the old-fashioned first-person shooter. These two players will be put forward as the UK's entrants to the Cyberathlete Professional League $1m Painkiller contest that will take place throughout 2005. The event is being billed as the CPL World Tour and will be arranged around ten separate tournaments at different locations around the world. Travel expenses to all the stops on the tour will be paid by Four-Kings for the two UK players who make the grade. The top prize at each stop on the world tour will be $15,000. A further $150,000 will be given to the winner of the Grand Final due to be held in December 2005. Mr Wride said any gamer that wins a few tour stop tournaments and the grand final will have a very good year. The first stop on the world tour will be Istanbul, Turkey from 10-13 February. A total of $50,000 in cash prizes is on offer. The CPL has said that it picked a one-on-one game such as Painkiller to make it easier for spectators to follow the action. Counter-Strike, by far the most popular online game, pits teams against each other and can be confusing to follow if those watching are not familiar with the layout of the maps on which it is played. The decision to pick Painkiller was greeted with surprise by many gamers, as it was widely expected that Doom 3 would be chosen as the one-one-one title. 	tech
190	Consumers drive French economy  France's economic growth accelerated in the last three months of 2004, driven by consumer spending, a report shows.  Gross domestic product (GDP) rose by 0.8% in the fourth quarter compared with the previous three month period, the statistical office INSEE said. That expansion pushed annual growth to 2.3%, the fastest rate in two years. Consumer spending was up by 1.2% in the fourth quarter, and there also was a rebound in business investment that gave the recovery an extra shove.  Analysts warned that France still was facing challenges and was unlikely to keep expanding at its current pace.  "France still has a strong economic growth," said Marc Toutai, an economist at Natexis Banques Populaires. "But, if we check the figures in detail, there's a problem." "Consumer spending is still high. But French households have spent their savings to consume. "France can't sustain a high growth rate without an improvement in the job market. There's too much of a gap between growth and employment." Unemployment levels are currently stuck at about 10%, and is proving difficult to bring down despite government efforts. Another worry is that demand in Germany and Italy, two of France's main trading partners, is sluggish.  Despite the concerns, analysts pointed out that France was outperforming the majority of its European counterparts and that its economy was looking more robust than in previous years. As well as strong domestic demand, exports climbed by 1.3% in the fourth quarter - the biggest increase in foreign sales for a year. "It's an economic growth that seems well balanced," said Nicolas Claquin, an analyst at CCF. "In the beginning of 2004, growth was mainly driven by consumer spending. Here it gets contributions from investment and exports, though household consumption is still strong. "But we expect overall economic growth to fall to 2.0 percent in 2005." 	business
1076	Fockers fuel festive film chart  Comedy Meet The Fockers topped the festive box office in North America, setting a new record for Christmas Day.  The sequel took $44.7m (£23.2m) between 24 and 26 December, according to studio estimates. It took $19.1m (£9.9m) on Christmas Day alone, the highest takings on that day in box office history. Meet The Fockers is the sequel to Ben Stiller comedy Meet The Parents, also starring Robert De Niro, Blythe Danner, Dustin Hoffman and Barbra Streisand. Despite the success of Meet The Fockers, takings were down 26.5% on 2003's figures - which was blamed on Christmas falling over a weekend this year.  "When Christmas falls on a weekend, it's bad for business," said Paul Dergarabedian, president of Exhibitor Relations, which compiles box office statistics. The weekend's top 12 films took an estimated $121.9m (£63.3m), compared with $165.8m (£86.1m) last year, when the third Lord of the Rings film dominated the box office. Meet The Fockers knocked last week's top film, Lemony Snicket's A Series of Unfortunate Events, down to third place, with $12.5m (£6.5m). Comedy Fat Albert - co-written by Bill Cosby - entered the chart in second place after opening on Christmas Day, taking $12.7m (£6.6m). The Aviator, starring Leonardo DiCaprio as Howard Hughes, took $9.4m after expanding from 40 to 1,796 cinemas on Christmas Day. 	entertainment
3243	Liverpool pledge to keep Gerrard  Liverpool chief executive Rick Parry insists the club will never sell Steven Gerrard amid reports Chelsea will renew their bid to lure him from Anfield.  Gerrard reiterated his desire to win trophies with the Reds after his superb Champions League winner on Wednesday. And Parry has moved to scotch claims that Chelsea could launch a £35m bid. "There is no chance of Stevie going in January," said Parry. "That just won't happen. Our intention is that we will never let him go." Gerrard scored a spectacular late goal to give Liverpool a 3-1 win over Olympiakos and book their place in the knockout stages. "Of course he is ambitious but so are we," Parry added. "We firmly believe that if we can satisfy his ambition he will remain a Liverpool player. "We have an open and straightforward relationship. We both know where we stand and that played a big part in his decision to stay last summer. If he was not so committed to Liverpool he would have gone by now." Gerrard had said before Wednesday's game he would consider leaving if the club was knocked out of Europe, with Real Madrid also believed to be monitoring his situation.  "The main point I have made is I want to be in a Liverpool side which challenges for the Champions League and the title all the time," he said afterwards. "I want to be winning things with Liverpool, not somewhere else. "I am a fan as well and I think what I have said the supporters will agree with. "We have to build on wins like that, not just settle for a great win and then not progress any further. "My goal was one of the most important I have ever scored and I hope it turns out to be one of the most important for the club for a long time. "I know I put a lot of pressure on myself because of what I said, and I felt I needed a big performance, but I am not going to go around telling lies about how I feel."  Reds manager Rafael Benitez believes Gerrard can win everything he wants to without moving clubs. "Steven can win all he wants with us and we need him. He has seen that we have a good team and we can do more things in the future," said Benitez. "But if we want to win more games, important games, we need Steven in the team. "We need his strength, the strong mentality he has and his quality. I think he likes and wants the responsibility of leading this team." 	sport
4327	Millions buy MP3 players in US  One in 10 adult Americans - equivalent to 22 million people - owns an MP3 player, according to a survey.  A study by the Pew Internet and American Life Project found that MP3 players are the gadget of choice among affluent young Americans. The survey did not interview teenagers but it is likely that millions of under-18s also have MP3 players. The American love affair with digital music players has been made possible as more and more homes get broadband.  Of the 22 million Americans who own MP3 players, 59% are men compared to 41% of women. Those on high income - judged to be $75,000 (£39,000) or above - are four times more likely to have players than those earning less than $30, 000 ( £15,000). Broadband access plays a big part in ownership too. Almost a quarter of those with broadband at home have players, compared to 9% of those who have dial-up access. MP3 players are still the gadget of choice for younger adults. Almost one in five US citizens aged under 30 have one. This compares to 14% of those aged 30-39 and 14% of those aged 40-48. The influence of children also plays a part. Sixteen percent of parents living with children under 18 have digital players compared to 9% of those who don't. The ease of use and growth of music available on the net are the main factors for the upsurge in ownership, the survey found. People are beginning to use them as instruments of social activity - sharing songs and taking part in podcasting - the survey found. "IPods and MP3 players are becoming a mainstream technology for consumers" said Lee Rainie, director of the Pew Internet and American Life Project. "More growth in the market is inevitable as new devices become available, as new players enter the market, and as new social uses for iPods/MP3 players become popular," he added. 	tech
